scenario_name	domain	implementation	run_id	agents	think_time_ms	payload_bytes	latency_ms	consensus_wall_ms	consensus_round	findings_emitted	findings_received_total	avg_propagation_ms	p95_propagation_ms	last_agent_converge_ms	coord_fanout_ms	stream_rpc_count	epochs	epochs_succeeded	epochs_failed	success	error
matrix-lat0-30ag-1024b	matrix	p2p-relay-stream	1	30	20	1024	0	30709	200	23550	61121	21989	56608	71328	12904287	253189	5	4	1	false	
matrix-lat0-30ag-1024b	matrix	slim-group-session	1	30	20	1024	0	354	4	376	10228	80	198	459	0	376	5	5	0	true	
matrix-lat0-30ag-1024b	matrix	p2p-relay-stream	2	30	20	1024	0	45939	200	26099	56478	21049	43718	98725	13257146	288391	5	5	0	true	
matrix-lat0-30ag-1024b	matrix	slim-group-session	2	30	20	1024	0	323	4	345	9447	67	147	443	0	345	5	5	0	true	
