scenario_name	domain	implementation	run_id	agents	think_time_ms	payload_bytes	latency_ms	consensus_wall_ms	consensus_round	findings_emitted	findings_received_total	avg_propagation_ms	p95_propagation_ms	last_agent_converge_ms	coord_fanout_ms	stream_rpc_count	epochs	epochs_succeeded	epochs_failed	success	error
matrix-lat100-5ag-1024b	matrix	p2p-relay-stream	1	5	20	1024	100	533	27	451	265	265	355	637	90387	1804	5	5	0	true	
matrix-lat100-5ag-1024b	matrix	slim-group-session	1	5	20	1024	100	259	4	53	163	101	149	328	0	53	5	5	0	true	
matrix-lat100-5ag-1024b	matrix	p2p-relay-stream	2	5	20	1024	100	635	27	576	309	307	372	640	115453	2304	5	5	0	true	
matrix-lat100-5ag-1024b	matrix	slim-group-session	2	5	20	1024	100	212	3	48	154	102	165	271	0	48	5	5	0	true	
matrix-lat100-5ag-1024b	matrix	p2p-relay-stream	3	5	20	1024	100	496	27	392	239	240	323	651	78539	1568	5	5	0	true	
matrix-lat100-5ag-1024b	matrix	slim-group-session	3	5	20	1024	100	277	3	59	194	89	138	350	0	59	5	5	0	true	
matrix-lat100-5ag-1024b	matrix	p2p-relay-stream	4	5	20	1024	100	590	27	510	286	290	371	643	102431	2044	5	5	0	true	
matrix-lat100-5ag-1024b	matrix	slim-group-session	4	5	20	1024	100	255	4	56	180	88	141	292	0	56	5	5	0	true	
matrix-lat100-5ag-1024b	matrix	p2p-relay-stream	5	5	20	1024	100	593	27	510	293	292	364	650	102014	2036	5	5	0	true	
matrix-lat100-5ag-1024b	matrix	slim-group-session	5	5	20	1024	100	280	4	55	187	92	147	310	0	55	5	5	0	true	
