scenario_name	domain	implementation	run_id	agents	think_time_ms	payload_bytes	latency_ms	consensus_wall_ms	consensus_round	findings_emitted	findings_received_total	avg_propagation_ms	p95_propagation_ms	last_agent_converge_ms	coord_fanout_ms	stream_rpc_count	epochs	epochs_succeeded	epochs_failed	success	error
matrix-lat0-10ag	matrix	p2p-relay-stream	1	10	20	0	0	95	3	150	1270	11	17	102	0	1350	5	5	0	true	
matrix-lat0-10ag	matrix	slim-group-session	1	10	20	0	0	264	3	119	901	60	133	316	0	119	5	5	0	true	
matrix-lat0-10ag	matrix	p2p-relay-stream	2	10	20	0	0	99	3	150	1265	10	15	117	1	1350	5	5	0	true	
matrix-lat0-10ag	matrix	slim-group-session	2	10	20	0	0	291	3	129	1027	54	95	314	0	129	5	5	0	true	
matrix-lat0-10ag	matrix	p2p-relay-stream	3	10	20	0	0	98	3	150	1273	11	15	111	2	1350	5	5	0	true	
matrix-lat0-10ag	matrix	slim-group-session	3	10	20	0	0	236	3	109	894	58	118	276	0	109	5	5	0	true	
matrix-lat0-10ag	matrix	p2p-relay-stream	4	10	20	0	0	96	3	147	1281	10	15	112	0	1323	5	5	0	true	
matrix-lat0-10ag	matrix	slim-group-session	4	10	20	0	0	275	3	124	991	64	138	320	0	124	5	5	0	true	
matrix-lat0-10ag	matrix	p2p-relay-stream	5	10	20	0	0	95	3	143	1211	9	13	117	5	1287	5	5	0	true	
matrix-lat0-10ag	matrix	slim-group-session	5	10	20	0	0	263	3	132	1082	48	73	280	0	132	5	5	0	true	
matrix-lat0-10ag	matrix	p2p-relay-stream	6	10	20	0	0	102	3	142	1263	10	14	120	0	1278	5	5	0	true	
matrix-lat0-10ag	matrix	slim-group-session	6	10	20	0	0	240	3	129	1024	44	57	258	0	129	5	5	0	true	
matrix-lat0-10ag	matrix	p2p-relay-stream	7	10	20	0	0	99	3	150	1318	11	17	113	0	1350	5	5	0	true	
matrix-lat0-10ag	matrix	slim-group-session	7	10	20	0	0	234	3	109	889	47	84	291	0	109	5	5	0	true	
matrix-lat0-10ag	matrix	p2p-relay-stream	8	10	20	0	0	102	3	150	1332	10	14	121	0	1350	5	5	0	true	
matrix-lat0-10ag	matrix	slim-group-session	8	10	20	0	0	273	3	126	1025	57	112	299	0	126	5	5	0	true	
matrix-lat0-10ag	matrix	p2p-relay-stream	9	10	20	0	0	91	3	137	1136	10	16	98	0	1233	5	5	0	true	
matrix-lat0-10ag	matrix	slim-group-session	9	10	20	0	0	276	4	129	971	53	71	341	0	129	5	5	0	true	
matrix-lat0-10ag	matrix	p2p-relay-stream	10	10	20	0	0	94	3	137	1227	10	14	104	1	1233	5	5	0	true	
matrix-lat0-10ag	matrix	slim-group-session	10	10	20	0	0	277	3	116	889	57	97	316	0	116	5	5	0	true	
matrix-lat0-10ag	matrix	p2p-relay-stream	11	10	20	0	0	103	3	150	1338	11	15	116	3	1350	5	5	0	true	
matrix-lat0-10ag	matrix	slim-group-session	11	10	20	0	0	242	3	117	889	48	73	294	0	117	5	5	0	true	
matrix-lat0-10ag	matrix	p2p-relay-stream	12	10	20	0	0	99	3	150	1306	11	16	118	2	1350	5	5	0	true	
