scenario_name	domain	implementation	run_id	agents	think_time_ms	payload_bytes	latency_ms	consensus_wall_ms	consensus_round	findings_emitted	findings_received_total	avg_propagation_ms	p95_propagation_ms	last_agent_converge_ms	coord_fanout_ms	stream_rpc_count	epochs	epochs_succeeded	epochs_failed	success	error
matrix-lat100-10ag-10240b	matrix	p2p-relay-stream	1	10	20	10240	100	881	51	1497	1137	439	661	1316	128337	3770	5	5	0	true	
matrix-lat100-10ag-10240b	matrix	slim-group-session	1	10	20	10240	100	276	3	112	849	83	153	333	0	112	5	5	0	true	
matrix-lat100-10ag-10240b	matrix	p2p-relay-stream	2	10	20	10240	100	824	40	1487	1109	418	517	996	129498	3827	5	5	0	true	
matrix-lat100-10ag-10240b	matrix	slim-group-session	2	10	20	10240	100	307	3	113	849	85	142	379	0	113	5	5	0	true	
