scenario_name	domain	implementation	run_id	agents	think_time_ms	payload_bytes	latency_ms	consensus_wall_ms	consensus_round	findings_emitted	findings_received_total	avg_propagation_ms	p95_propagation_ms	last_agent_converge_ms	coord_fanout_ms	stream_rpc_count	epochs	epochs_succeeded	epochs_failed	success	error
matrix-lat25-10ag-1024b	matrix	p2p-relay-stream	1	10	20	1024	25	228	10	390	1184	89	111	263	29728	3510	5	5	0	true	
matrix-lat25-10ag-1024b	matrix	slim-group-session	1	10	20	1024	25	283	4	126	1011	59	133	354	0	126	5	5	0	true	
matrix-lat25-10ag-1024b	matrix	p2p-relay-stream	2	10	20	1024	25	202	10	371	1031	78	104	262	28214	3339	5	5	0	true	
matrix-lat25-10ag-1024b	matrix	slim-group-session	2	10	20	1024	25	281	3	110	887	55	78	324	0	110	5	5	0	true	
matrix-lat25-10ag-1024b	matrix	p2p-relay-stream	3	10	20	1024	25	206	9	354	1064	79	100	247	26904	3186	5	5	0	true	
matrix-lat25-10ag-1024b	matrix	slim-group-session	3	10	20	1024	25	284	4	120	919	58	85	379	0	120	5	5	0	true	
matrix-lat25-10ag-1024b	matrix	p2p-relay-stream	4	10	20	1024	25	217	10	355	1120	82	99	255	27124	3195	5	5	0	true	
matrix-lat25-10ag-1024b	matrix	slim-group-session	4	10	20	1024	25	325	6	127	1052	72	170	577	0	127	5	5	0	true	
matrix-lat25-10ag-1024b	matrix	p2p-relay-stream	5	10	20	1024	25	243	11	451	1247	97	123	288	34442	4068	5	5	0	true	
matrix-lat25-10ag-1024b	matrix	slim-group-session	5	10	20	1024	25	246	4	108	844	54	89	323	0	108	5	5	0	true	
