scenario_name	domain	implementation	run_id	agents	think_time_ms	payload_bytes	latency_ms	consensus_wall_ms	consensus_round	findings_emitted	findings_received_total	avg_propagation_ms	p95_propagation_ms	last_agent_converge_ms	coord_fanout_ms	stream_rpc_count	epochs	epochs_succeeded	epochs_failed	success	error
matrix-lat0-3ag	matrix	p2p-relay-stream	1	3	20	0	0	61	3	39	78	1	1	72	0	78	5	5	0	true	
matrix-lat0-3ag	matrix	slim-group-session	1	3	20	0	0	122	3	28	48	22	41	166	0	28	5	5	0	true	
matrix-lat0-3ag	matrix	p2p-relay-stream	2	3	20	0	0	61	3	36	71	1	1	72	0	72	5	5	0	true	
matrix-lat0-3ag	matrix	slim-group-session	2	3	20	0	0	176	3	33	56	39	69	249	0	33	5	5	0	true	
