scenario_name	domain	implementation	run_id	agents	think_time_ms	payload_bytes	latency_ms	consensus_wall_ms	consensus_round	findings_emitted	findings_received_total	avg_propagation_ms	p95_propagation_ms	last_agent_converge_ms	coord_fanout_ms	stream_rpc_count	epochs	epochs_succeeded	epochs_failed	success	error
matrix-lat25-20ag-10240b	matrix	p2p-relay-stream	1	20	20	10240	25	9273	200	12704	6959	4383	9804	22417	1218810	63437	5	5	0	true	
matrix-lat25-20ag-10240b	matrix	slim-group-session	1	20	20	10240	25	260	4	213	3706	51	78	321	0	213	5	5	0	true	
matrix-lat25-20ag-10240b	matrix	p2p-relay-stream	2	20	20	10240	25	6152	200	13223	5021	4125	8021	11340	903096	53433	5	5	0	true	
matrix-lat25-20ag-10240b	matrix	slim-group-session	2	20	20	10240	25	329	4	242	4416	53	84	376	0	242	5	4	1	false	
matrix-lat25-20ag-10240b	matrix	p2p-relay-stream	3	20	20	10240	25	6653	200	10602	7545	3842	6809	13564	1069372	50798	5	5	0	true	
matrix-lat25-20ag-10240b	matrix	slim-group-session	3	20	20	10240	25	243	3	199	3386	49	94	336	0	199	5	5	0	true	
matrix-lat25-20ag-10240b	matrix	p2p-relay-stream	4	20	20	10240	25	7371	200	9668	7293	3772	9664	18495	1100274	51877	5	5	0	true	
matrix-lat25-20ag-10240b	matrix	slim-group-session	4	20	20	10240	25	238	4	221	3829	53	107	344	0	221	5	5	0	true	
matrix-lat25-20ag-10240b	matrix	p2p-relay-stream	5	20	20	10240	25	5682	200	11579	5792	3524	7122	10931	883827	49720	5	5	0	true	
matrix-lat25-20ag-10240b	matrix	slim-group-session	5	20	20	10240	25	285	4	250	4251	54	114	369	0	250	5	5	0	true	
