scenario_name	domain	implementation	run_id	agents	think_time_ms	payload_bytes	latency_ms	consensus_wall_ms	consensus_round	findings_emitted	findings_received_total	avg_propagation_ms	p95_propagation_ms	last_agent_converge_ms	coord_fanout_ms	stream_rpc_count	epochs	epochs_succeeded	epochs_failed	success	error
matrix-lat100-30ag-1024b	matrix	p2p-relay-stream	1	30	20	1024	100	9265	200	21902	19480	6498	12751	17485	8555110	180542	5	5	0	true	
matrix-lat100-30ag-1024b	matrix	slim-group-session	1	30	20	1024	100	341	4	303	7829	112	167	428	0	303	5	5	0	true	
matrix-lat100-30ag-1024b	matrix	p2p-relay-stream	2	30	20	1024	100	9585	200	22284	16644	6170	11047	21520	8483662	180451	5	5	0	true	
matrix-lat100-30ag-1024b	matrix	slim-group-session	2	30	20	1024	100	365	5	303	7896	106	166	528	0	303	5	5	0	true	
matrix-lat100-30ag-1024b	matrix	p2p-relay-stream	3	30	20	1024	100	7749	200	23185	14499	5358	8797	15679	7986046	190187	5	5	0	true	
matrix-lat100-30ag-1024b	matrix	slim-group-session	3	30	20	1024	100	415	6	302	8331	114	177	703	0	302	5	5	0	true	
matrix-lat100-30ag-1024b	matrix	p2p-relay-stream	4	30	20	1024	100	6762	200	23884	14260	5173	7708	9621	7405237	173326	5	5	0	true	
matrix-lat100-30ag-1024b	matrix	slim-group-session	4	30	20	1024	100	362	4	308	8283	104	154	394	0	308	5	5	0	true	
matrix-lat100-30ag-1024b	matrix	p2p-relay-stream	5	30	20	1024	100	7585	200	21791	14990	5505	12396	18594	7686691	175366	5	5	0	true	
matrix-lat100-30ag-1024b	matrix	slim-group-session	5	30	20	1024	100	417	3	294	8021	113	166	630	0	294	5	5	0	true	
