scenario_name	domain	implementation	run_id	agents	think_time_ms	payload_bytes	latency_ms	consensus_wall_ms	consensus_round	findings_emitted	findings_received_total	avg_propagation_ms	p95_propagation_ms	last_agent_converge_ms	coord_fanout_ms	stream_rpc_count	epochs	epochs_succeeded	epochs_failed	success	error
matrix-lat100-10ag-1024b	matrix	p2p-relay-stream	1	10	20	1024	100	821	39	1351	1194	404	488	938	407256	12156	5	5	0	true	
matrix-lat100-10ag-1024b	matrix	slim-group-session	1	10	20	1024	100	325	4	110	871	104	186	421	0	110	5	5	0	true	
matrix-lat100-10ag-1024b	matrix	p2p-relay-stream	2	10	20	1024	100	781	36	1402	1135	380	472	861	422585	12611	5	5	0	true	
matrix-lat100-10ag-1024b	matrix	slim-group-session	2	10	20	1024	100	260	4	108	812	85	140	332	0	108	5	5	0	true	
