scenario_name	domain	implementation	run_id	agents	think_time_ms	payload_bytes	latency_ms	consensus_wall_ms	consensus_round	findings_emitted	findings_received_total	avg_propagation_ms	p95_propagation_ms	last_agent_converge_ms	coord_fanout_ms	stream_rpc_count	epochs	epochs_succeeded	epochs_failed	success	error
matrix-lat100-3ag	matrix	p2p-relay-stream	1	3	20	0	100	177	9	80	51	90	139	233	8004	160	5	5	0	true	
matrix-lat100-3ag	matrix	slim-group-session	1	3	20	0	100	178	3	33	51	70	131	205	0	33	5	5	0	true	
matrix-lat100-3ag	matrix	p2p-relay-stream	2	3	20	0	100	193	9	85	56	99	139	231	8604	172	5	5	0	true	
matrix-lat100-3ag	matrix	slim-group-session	2	3	20	0	100	197	3	32	50	69	115	247	0	32	5	5	0	true	
matrix-lat100-3ag	matrix	p2p-relay-stream	3	3	20	0	100	215	14	102	62	120	161	342	10211	204	5	5	0	true	
matrix-lat100-3ag	matrix	slim-group-session	3	3	20	0	100	181	3	28	43	71	128	245	0	28	5	5	0	true	
matrix-lat100-3ag	matrix	p2p-relay-stream	4	3	20	0	100	212	9	93	61	111	140	232	9303	186	5	5	0	true	
matrix-lat100-3ag	matrix	slim-group-session	4	3	20	0	100	192	3	30	46	76	131	248	0	30	5	5	0	true	
matrix-lat100-3ag	matrix	p2p-relay-stream	5	3	20	0	100	212	9	86	60	105	139	232	8607	172	5	5	0	true	
matrix-lat100-3ag	matrix	slim-group-session	5	3	20	0	100	202	3	32	52	78	125	248	0	32	5	5	0	true	
matrix-lat100-3ag	matrix	p2p-relay-stream	6	3	20	0	100	174	9	80	49	91	139	230	8006	160	5	5	0	true	
matrix-lat100-3ag	matrix	slim-group-session	6	3	20	0	100	197	3	33	52	72	125	244	0	33	5	5	0	true	
matrix-lat100-3ag	matrix	p2p-relay-stream	7	3	20	0	100	211	9	90	64	113	140	231	9004	180	5	5	0	true	
matrix-lat100-3ag	matrix	slim-group-session	7	3	20	0	100	221	3	33	54	69	125	247	0	33	5	5	0	true	
matrix-lat100-3ag	matrix	p2p-relay-stream	8	3	20	0	100	210	9	91	61	110	140	230	9106	182	5	5	0	true	
matrix-lat100-3ag	matrix	slim-group-session	8	3	20	0	100	187	3	30	49	79	135	206	0	30	5	5	0	true	
matrix-lat100-3ag	matrix	p2p-relay-stream	9	3	20	0	100	192	9	87	57	103	140	229	8709	174	5	5	0	true	
matrix-lat100-3ag	matrix	slim-group-session	9	3	20	0	100	251	3	39	62	69	113	266	0	39	5	5	0	true	
matrix-lat100-3ag	matrix	p2p-relay-stream	10	3	20	0	100	234	14	106	68	120	158	343	10614	212	5	5	0	true	
matrix-lat100-3ag	matrix	slim-group-session	10	3	20	0	100	222	3	31	47	74	120	304	0	31	5	5	0	true	
matrix-lat100-3ag	matrix	p2p-relay-stream	11	3	20	0	100	157	9	80	45	85	102	229	8006	160	5	5	0	true	
matrix-lat100-3ag	matrix	slim-group-session	11	3	20	0	100	258	3	37	60	73	119	328	0	37	5	5	0	true	
matrix-lat100-3ag	matrix	p2p-relay-stream	12	3	20	0	100	193	9	80	56	97	139	232	8015	160	5	5	0	true	
matrix-lat100-3ag	matrix	slim-group-session	12	3	20	0	100	175	3	27	38	76	120	250	0	27	5	5	0	true	
matrix-lat100-3ag	matrix	p2p-relay-stream	13	3	20	0	100	233	14	93	69	118	159	341	9311	186	5	5	0	true	
matrix-lat100-3ag	matrix	slim-group-session	13	3	20	0	100	245	3	34	56	76	121	285	0	34	5	5	0	true	
matrix-lat100-3ag	matrix	p2p-relay-stream	14	3	20	0	100	192	9	83	57	100	139	231	8308	166	5	5	0	true	
matrix-lat100-3ag	matrix	slim-group-session	14	3	20	0	100	262	3	38	61	71	120	304	0	38	5	5	0	true	
matrix-lat100-3ag	matrix	p2p-relay-stream	15	3	20	0	100	176	9	89	50	94	139	233	8907	178	5	5	0	true	
matrix-lat100-3ag	matrix	slim-group-session	15	3	20	0	100	194	3	30	49	74	133	249	0	30	5	5	0	true	
matrix-lat100-3ag	matrix	p2p-relay-stream	16	3	20	0	100	175	9	89	50	97	142	229	8908	178	5	5	0	true	
matrix-lat100-3ag	matrix	slim-group-session	16	3	20	0	100	198	3	31	47	75	133	246	0	31	5	5	0	true	
