scenario_name	domain	implementation	run_id	agents	think_time_ms	payload_bytes	latency_ms	consensus_wall_ms	consensus_round	findings_emitted	findings_received_total	avg_propagation_ms	p95_propagation_ms	last_agent_converge_ms	coord_fanout_ms	stream_rpc_count	epochs	epochs_succeeded	epochs_failed	success	error
matrix-lat50-30ag-1024b	matrix	p2p-relay-stream	1	30	20	1024	50	8927	200	20847	20429	5005	9160	15484	5380593	205953	5	5	0	true	
matrix-lat50-30ag-1024b	matrix	slim-group-session	1	30	20	1024	50	334	5	328	8827	82	176	407	0	328	5	5	0	true	
matrix-lat50-30ag-1024b	matrix	p2p-relay-stream	2	30	20	1024	50	7836	200	17976	18836	4337	9010	16921	5290344	192857	5	5	0	true	
matrix-lat50-30ag-1024b	matrix	slim-group-session	2	30	20	1024	50	275	3	277	7464	73	120	415	0	277	5	5	0	true	
matrix-lat50-30ag-1024b	matrix	p2p-relay-stream	3	30	20	1024	50	6231	200	20111	16090	4162	6634	8589	5583130	206729	5	5	0	true	
matrix-lat50-30ag-1024b	matrix	slim-group-session	3	30	20	1024	50	350	4	305	8312	91	153	442	0	305	5	5	0	true	
matrix-lat50-30ag-1024b	matrix	p2p-relay-stream	4	30	20	1024	50	5747	200	19919	14694	4001	6769	10384	5275480	187669	5	5	0	true	
matrix-lat50-30ag-1024b	matrix	slim-group-session	4	30	20	1024	50	316	4	322	8630	80	132	467	0	322	5	5	0	true	
matrix-lat50-30ag-1024b	matrix	p2p-relay-stream	5	30	20	1024	50	9031	200	18629	20576	4927	9562	16732	6367606	204812	5	5	0	true	
matrix-lat50-30ag-1024b	matrix	slim-group-session	5	30	20	1024	50	315	3	266	7347	72	103	421	0	266	5	5	0	true	
