scenario_name	domain	implementation	run_id	agents	think_time_ms	payload_bytes	latency_ms	consensus_wall_ms	consensus_round	findings_emitted	findings_received_total	avg_propagation_ms	p95_propagation_ms	last_agent_converge_ms	coord_fanout_ms	stream_rpc_count	epochs	epochs_succeeded	epochs_failed	success	error
matrix-lat0-20ag-1024b	matrix	p2p-relay-stream	1	20	20	1024	0	11072	200	11442	19159	5444	12063	23089	3187213	138363	5	5	0	true	
matrix-lat0-20ag-1024b	matrix	slim-group-session	1	20	20	1024	0	373	6	248	4327	77	191	515	0	248	5	5	0	true	
matrix-lat0-20ag-1024b	matrix	p2p-relay-stream	2	20	20	1024	0	19052	200	8291	28613	9132	31829	59035	2848295	122627	5	5	0	true	
matrix-lat0-20ag-1024b	matrix	slim-group-session	2	20	20	1024	0	345	4	249	4362	67	139	420	0	249	5	5	0	true	
matrix-lat0-20ag-1024b	matrix	p2p-relay-stream	3	20	20	1024	0	8600	200	6214	14069	4460	18559	31678	1326136	93259	5	5	0	true	
matrix-lat0-20ag-1024b	matrix	slim-group-session	3	20	20	1024	0	362	4	240	4325	68	176	504	0	240	5	5	0	true	
matrix-lat0-20ag-1024b	matrix	p2p-relay-stream	4	20	20	1024	0	2092	175	3343	6395	1034	2550	4386	1011	63431	5	5	0	true	
matrix-lat0-20ag-1024b	matrix	slim-group-session	4	20	20	1024	0	288	4	240	4194	61	138	404	0	240	5	5	0	true	
matrix-lat0-20ag-1024b	matrix	p2p-relay-stream	5	20	20	1024	0	6023	200	6868	10695	3170	10976	16929	1155497	99158	5	5	0	true	
matrix-lat0-20ag-1024b	matrix	slim-group-session	5	20	20	1024	0	314	4	232	3884	64	126	385	0	232	5	5	0	true	
