scenario_name	domain	implementation	run_id	agents	think_time_ms	payload_bytes	latency_ms	consensus_wall_ms	consensus_round	findings_emitted	findings_received_total	avg_propagation_ms	p95_propagation_ms	last_agent_converge_ms	coord_fanout_ms	stream_rpc_count	epochs	epochs_succeeded	epochs_failed	success	error
matrix-lat50-10ag-1024b	matrix	p2p-relay-stream	1	10	20	1024	50	397	20	704	1064	171	218	500	106525	6336	5	5	0	true	
matrix-lat50-10ag-1024b	matrix	slim-group-session	1	10	20	1024	50	279	5	116	932	59	86	357	0	116	5	4	1	false	
matrix-lat50-10ag-1024b	matrix	p2p-relay-stream	2	10	20	1024	50	346	20	610	959	158	231	494	92233	5490	5	5	0	true	
matrix-lat50-10ag-1024b	matrix	slim-group-session	2	10	20	1024	50	256	3	112	884	66	103	291	0	112	5	5	0	true	
matrix-lat50-10ag-1024b	matrix	p2p-relay-stream	3	10	20	1024	50	373	20	666	1074	175	250	484	100720	5994	5	5	0	true	
matrix-lat50-10ag-1024b	matrix	slim-group-session	3	10	20	1024	50	273	3	107	873	63	97	361	0	107	5	4	1	false	
matrix-lat50-10ag-1024b	matrix	p2p-relay-stream	4	10	20	1024	50	403	20	747	1114	182	238	487	112914	6723	5	5	0	true	
matrix-lat50-10ag-1024b	matrix	slim-group-session	4	10	20	1024	50	264	4	111	898	69	113	288	0	111	5	5	0	true	
matrix-lat50-10ag-1024b	matrix	p2p-relay-stream	5	10	20	1024	50	368	21	640	1006	167	252	523	96840	5760	5	5	0	true	
matrix-lat50-10ag-1024b	matrix	slim-group-session	5	10	20	1024	50	240	3	102	766	72	120	299	0	102	5	5	0	true	
matrix-lat50-10ag-1024b	matrix	p2p-relay-stream	6	10	20	1024	50	332	19	556	931	154	217	450	84048	5004	5	5	0	true	
matrix-lat50-10ag-1024b	matrix	slim-group-session	6	10	20	1024	50	230	3	97	692	66	119	277	0	97	5	5	0	true	
matrix-lat50-10ag-1024b	matrix	p2p-relay-stream	7	10	20	1024	50	434	20	796	1215	199	236	492	120463	7173	5	5	0	true	
matrix-lat50-10ag-1024b	matrix	slim-group-session	7	10	20	1024	50	265	4	110	852	64	101	321	0	110	5	5	0	true	
matrix-lat50-10ag-1024b	matrix	p2p-relay-stream	8	10	20	1024	50	359	18	602	1008	165	218	435	90882	5418	5	5	0	true	
matrix-lat50-10ag-1024b	matrix	slim-group-session	8	10	20	1024	50	273	4	111	875	71	97	415	0	111	5	5	0	true	
matrix-lat50-10ag-1024b	matrix	p2p-relay-stream	9	10	20	1024	50	448	20	810	1234	201	249	490	122503	7289	5	5	0	true	
matrix-lat50-10ag-1024b	matrix	slim-group-session	9	10	20	1024	50	277	3	104	853	73	117	319	0	104	5	5	0	true	
