scenario_name	domain	implementation	run_id	agents	think_time_ms	payload_bytes	latency_ms	consensus_wall_ms	consensus_round	findings_emitted	findings_received_total	avg_propagation_ms	p95_propagation_ms	last_agent_converge_ms	coord_fanout_ms	stream_rpc_count	epochs	epochs_succeeded	epochs_failed	success	error
matrix-lat100-3ag-1024b	matrix	p2p-relay-stream	1	3	20	1024	100	176	9	86	50	96	140	232	8607	172	5	5	0	true	
matrix-lat100-3ag-1024b	matrix	slim-group-session	1	3	20	1024	100	193	3	28	43	77	133	246	0	28	5	5	0	true	
matrix-lat100-3ag-1024b	matrix	p2p-relay-stream	2	3	20	1024	100	159	9	80	46	81	102	235	8010	160	5	5	0	true	
matrix-lat100-3ag-1024b	matrix	slim-group-session	2	3	20	1024	100	185	3	29	48	79	128	213	0	29	5	5	0	true	
matrix-lat100-3ag-1024b	matrix	p2p-relay-stream	3	3	20	1024	100	138	6	80	40	77	101	140	8006	160	5	5	0	true	
matrix-lat100-3ag-1024b	matrix	slim-group-session	3	3	20	1024	100	178	3	29	45	78	130	207	0	29	5	5	0	true	
matrix-lat100-3ag-1024b	matrix	p2p-relay-stream	4	3	20	1024	100	195	9	90	56	101	140	233	9006	180	5	5	0	true	
matrix-lat100-3ag-1024b	matrix	slim-group-session	4	3	20	1024	100	204	3	31	49	76	121	267	0	31	5	5	0	true	
matrix-lat100-3ag-1024b	matrix	p2p-relay-stream	5	3	20	1024	100	175	9	92	51	94	140	231	9201	184	5	5	0	true	
matrix-lat100-3ag-1024b	matrix	slim-group-session	5	3	20	1024	100	166	3	28	45	69	124	209	0	28	5	5	0	true	
