scenario_name	domain	implementation	run_id	agents	think_time_ms	payload_bytes	latency_ms	consensus_wall_ms	consensus_round	findings_emitted	findings_received_total	avg_propagation_ms	p95_propagation_ms	last_agent_converge_ms	coord_fanout_ms	stream_rpc_count	epochs	epochs_succeeded	epochs_failed	success	error
matrix-lat50-10ag-4096b	matrix	p2p-relay-stream	1	10	20	4096	50	363	21	655	1005	168	242	521	89226	5310	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	slim-group-session	1	10	20	4096	50	237	4	110	830	60	89	284	0	110	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	p2p-relay-stream	2	10	20	4096	50	294	20	449	830	134	238	494	67437	4014	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	slim-group-session	2	10	20	4096	50	216	3	90	663	57	83	249	0	90	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	p2p-relay-stream	3	10	20	4096	50	446	21	774	1240	196	249	507	104753	6228	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	slim-group-session	3	10	20	4096	50	333	5	124	1037	72	147	441	0	124	5	3	2	false	
matrix-lat50-10ag-4096b	matrix	p2p-relay-stream	4	10	20	4096	50	444	20	835	1247	197	222	465	107534	6399	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	slim-group-session	4	10	20	4096	50	268	4	99	799	65	91	374	0	99	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	p2p-relay-stream	5	10	20	4096	50	459	21	821	1288	210	269	517	118292	7016	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	slim-group-session	5	10	20	4096	50	297	4	117	955	70	135	355	0	117	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	p2p-relay-stream	6	10	20	4096	50	431	21	730	1207	193	258	519	103343	6137	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	slim-group-session	6	10	20	4096	50	258	4	105	826	75	138	352	0	105	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	p2p-relay-stream	7	10	20	4096	50	462	21	785	1294	207	250	534	107300	6381	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	slim-group-session	7	10	20	4096	50	291	4	118	942	73	111	361	0	118	5	4	1	false	
matrix-lat50-10ag-4096b	matrix	p2p-relay-stream	8	10	20	4096	50	450	20	844	1251	201	232	486	109894	6533	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	slim-group-session	8	10	20	4096	50	305	4	105	857	65	92	380	0	105	5	4	1	false	
matrix-lat50-10ag-4096b	matrix	p2p-relay-stream	9	10	20	4096	50	325	20	528	885	150	240	491	78715	4680	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	slim-group-session	9	10	20	4096	50	272	3	114	869	60	91	316	0	114	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	p2p-relay-stream	10	10	20	4096	50	418	21	719	1172	194	252	495	101481	6030	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	slim-group-session	10	10	20	4096	50	293	4	118	925	71	106	375	0	118	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	p2p-relay-stream	11	10	20	4096	50	422	20	740	1178	190	229	481	102547	6102	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	slim-group-session	11	10	20	4096	50	276	3	99	782	78	158	334	0	99	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	p2p-relay-stream	12	10	20	4096	50	418	20	712	1187	192	246	511	102697	6111	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	slim-group-session	12	10	20	4096	50	213	5	93	690	66	88	394	0	93	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	p2p-relay-stream	13	10	20	4096	50	432	20	815	1193	192	228	480	108359	6443	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	slim-group-session	13	10	20	4096	50	262	4	99	766	71	178	393	0	99	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	p2p-relay-stream	14	10	20	4096	50	381	21	707	1044	172	235	495	96023	5706	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	slim-group-session	14	10	20	4096	50	247	4	99	786	71	97	277	0	99	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	p2p-relay-stream	15	10	20	4096	50	370	20	652	1041	171	237	495	91141	5426	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	slim-group-session	15	10	20	4096	50	284	4	123	977	69	107	321	0	123	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	p2p-relay-stream	16	10	20	4096	50	394	20	725	1100	181	234	477	98825	5876	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	slim-group-session	16	10	20	4096	50	290	4	113	896	78	139	361	0	113	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	p2p-relay-stream	17	10	20	4096	50	406	21	751	1131	185	235	486	103619	6153	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	slim-group-session	17	10	20	4096	50	332	5	130	1085	79	199	413	0	130	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	p2p-relay-stream	18	10	20	4096	50	421	20	734	1158	185	231	490	102300	6071	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	slim-group-session	18	10	20	4096	50	271	3	106	866	68	94	344	0	106	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	p2p-relay-stream	19	10	20	4096	50	337	21	506	920	151	224	499	74810	4446	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	slim-group-session	19	10	20	4096	50	275	5	117	925	71	105	341	0	117	5	4	1	false	
matrix-lat50-10ag-4096b	matrix	p2p-relay-stream	20	10	20	4096	50	437	21	800	1235	206	270	516	111673	6624	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	slim-group-session	20	10	20	4096	50	288	4	114	946	69	100	357	0	114	5	4	1	false	
matrix-lat50-10ag-4096b	matrix	p2p-relay-stream	21	10	20	4096	50	308	18	543	842	138	221	439	73502	4374	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	slim-group-session	21	10	20	4096	50	269	3	112	905	70	102	280	0	112	5	4	1	false	
matrix-lat50-10ag-4096b	matrix	p2p-relay-stream	22	10	20	4096	50	435	21	770	1206	198	276	541	104392	6201	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	slim-group-session	22	10	20	4096	50	220	2	98	730	61	89	304	0	98	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	p2p-relay-stream	23	10	20	4096	50	443	20	833	1255	200	224	481	108923	6480	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	slim-group-session	23	10	20	4096	50	191	4	93	718	59	83	275	0	93	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	p2p-relay-stream	24	10	20	4096	50	385	20	692	1047	171	231	485	98163	5839	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	slim-group-session	24	10	20	4096	50	311	4	122	1003	76	168	434	0	122	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	p2p-relay-stream	25	10	20	4096	50	405	20	739	1133	182	238	508	101035	6012	5	5	0	true	
matrix-lat50-10ag-4096b	matrix	slim-group-session	25	10	20	4096	50	257	3	110	840	65	105	307	0	110	5	5	0	true	
