scenario_name	domain	implementation	run_id	agents	think_time_ms	payload_bytes	latency_ms	consensus_wall_ms	consensus_round	findings_emitted	findings_received_total	avg_propagation_ms	p95_propagation_ms	last_agent_converge_ms	coord_fanout_ms	stream_rpc_count	epochs	epochs_succeeded	epochs_failed	success	error
matrix-lat25-3ag-1024b	matrix	p2p-relay-stream	1	3	20	1024	25	86	3	49	62	17	27	93	1227	98	5	5	0	true	
matrix-lat25-3ag-1024b	matrix	slim-group-session	1	3	20	1024	25	188	3	36	59	33	49	304	0	36	5	5	0	true	
matrix-lat25-3ag-1024b	matrix	p2p-relay-stream	2	3	20	1024	25	82	3	48	58	17	28	93	1202	96	5	5	0	true	
matrix-lat25-3ag-1024b	matrix	slim-group-session	2	3	20	1024	25	172	3	31	50	43	55	226	0	31	5	5	0	true	
matrix-lat25-3ag-1024b	matrix	p2p-relay-stream	3	3	20	1024	25	81	3	48	55	17	27	91	1206	96	5	5	0	true	
matrix-lat25-3ag-1024b	matrix	slim-group-session	3	3	20	1024	25	183	3	32	55	48	58	271	0	32	5	5	0	true	
matrix-lat25-3ag-1024b	matrix	p2p-relay-stream	4	3	20	1024	25	82	3	48	59	17	27	91	1201	96	5	5	0	true	
matrix-lat25-3ag-1024b	matrix	slim-group-session	4	3	20	1024	25	208	3	37	67	40	54	300	0	37	5	5	0	true	
matrix-lat25-3ag-1024b	matrix	p2p-relay-stream	5	3	20	1024	25	81	3	48	61	16	27	90	1201	96	5	5	0	true	
matrix-lat25-3ag-1024b	matrix	slim-group-session	5	3	20	1024	25	191	3	37	64	41	53	274	0	37	5	5	0	true	
