scenario_name	domain	implementation	run_id	agents	think_time_ms	payload_bytes	latency_ms	consensus_wall_ms	consensus_round	findings_emitted	findings_received_total	avg_propagation_ms	p95_propagation_ms	last_agent_converge_ms	coord_fanout_ms	stream_rpc_count	epochs	epochs_succeeded	epochs_failed	success	error
matrix-lat0-5ag-1024b	matrix	p2p-relay-stream	1	5	20	1024	0	75	3	75	300	2	3	77	0	300	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	slim-group-session	1	5	20	1024	0	209	3	63	209	47	108	292	0	63	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	p2p-relay-stream	2	5	20	1024	0	75	3	75	299	1	2	77	0	300	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	slim-group-session	2	5	20	1024	0	216	4	453	1795	42	62	296	0	453	5	4	1	false	
matrix-lat0-5ag-1024b	matrix	p2p-relay-stream	3	5	20	1024	0	75	3	75	299	1	2	77	0	300	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	slim-group-session	3	5	20	1024	0	215	3	70	245	46	70	275	0	70	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	p2p-relay-stream	4	5	20	1024	0	76	3	75	298	2	4	78	0	300	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	slim-group-session	4	5	20	1024	0	219	4	65	240	52	83	277	0	65	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	p2p-relay-stream	5	5	20	1024	0	76	3	75	300	2	3	79	0	300	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	slim-group-session	5	5	20	1024	0	195	3	61	222	42	67	214	0	61	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	p2p-relay-stream	6	5	20	1024	0	77	3	75	298	2	3	80	0	300	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	slim-group-session	6	5	20	1024	0	243	4	66	247	46	59	313	0	66	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	p2p-relay-stream	7	5	20	1024	0	76	3	75	300	2	3	78	0	300	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	slim-group-session	7	5	20	1024	0	200	3	66	226	37	56	228	0	66	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	p2p-relay-stream	8	5	20	1024	0	72	3	70	279	2	3	78	0	280	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	slim-group-session	8	5	20	1024	0	200	3	454	1784	36	54	251	0	454	5	4	1	false	
matrix-lat0-5ag-1024b	matrix	p2p-relay-stream	9	5	20	1024	0	76	3	75	299	2	3	77	0	300	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	slim-group-session	9	5	20	1024	0	245	4	69	247	56	122	311	0	69	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	p2p-relay-stream	10	5	20	1024	0	77	3	75	300	2	3	78	0	300	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	slim-group-session	10	5	20	1024	0	238	3	66	245	36	55	288	0	66	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	p2p-relay-stream	11	5	20	1024	0	76	3	75	300	2	3	78	0	300	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	slim-group-session	11	5	20	1024	0	201	3	58	204	34	52	231	0	58	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	p2p-relay-stream	12	5	20	1024	0	71	3	70	280	2	4	81	0	280	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	slim-group-session	12	5	20	1024	0	211	3	64	220	47	100	248	0	64	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	p2p-relay-stream	13	5	20	1024	0	76	3	75	299	2	3	80	1	300	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	slim-group-session	13	5	20	1024	0	213	3	62	219	38	66	312	0	62	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	p2p-relay-stream	14	5	20	1024	0	76	3	75	300	2	3	79	0	300	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	slim-group-session	14	5	20	1024	0	244	3	69	252	52	91	292	0	69	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	p2p-relay-stream	15	5	20	1024	0	75	3	75	300	2	3	77	0	300	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	slim-group-session	15	5	20	1024	0	235	5	67	233	48	85	296	0	67	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	p2p-relay-stream	16	5	20	1024	0	76	3	75	298	2	3	80	0	300	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	slim-group-session	16	5	20	1024	0	209	3	62	223	35	54	232	0	62	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	p2p-relay-stream	17	5	20	1024	0	76	3	75	299	1	3	79	0	300	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	slim-group-session	17	5	20	1024	0	226	3	64	226	46	63	271	0	64	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	p2p-relay-stream	18	5	20	1024	0	76	3	75	300	1	3	78	0	300	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	slim-group-session	18	5	20	1024	0	235	3	61	230	50	92	293	0	61	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	p2p-relay-stream	19	5	20	1024	0	75	3	75	300	1	3	77	0	300	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	slim-group-session	19	5	20	1024	0	221	4	60	218	52	82	252	0	60	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	p2p-relay-stream	20	5	20	1024	0	77	3	75	300	2	4	79	3	300	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	slim-group-session	20	5	20	1024	0	207	3	62	219	36	52	253	0	62	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	p2p-relay-stream	21	5	20	1024	0	75	3	75	298	1	3	76	0	300	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	slim-group-session	21	5	20	1024	0	197	3	61	217	43	80	233	0	61	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	p2p-relay-stream	22	5	20	1024	0	77	3	75	300	3	6	84	0	300	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	slim-group-session	22	5	20	1024	0	203	4	63	235	39	75	253	0	63	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	p2p-relay-stream	23	5	20	1024	0	76	3	75	300	2	3	77	0	300	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	slim-group-session	23	5	20	1024	0	198	3	59	207	36	60	296	0	59	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	p2p-relay-stream	24	5	20	1024	0	72	3	70	280	2	3	81	0	280	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	slim-group-session	24	5	20	1024	0	232	4	68	252	63	119	333	0	68	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	p2p-relay-stream	25	5	20	1024	0	76	3	75	298	2	3	78	1	300	5	5	0	true	
matrix-lat0-5ag-1024b	matrix	slim-group-session	25	5	20	1024	0	211	3	67	229	34	45	268	0	67	5	5	0	true	
