scenario_name	domain	implementation	run_id	agents	think_time_ms	payload_bytes	latency_ms	consensus_wall_ms	consensus_round	findings_emitted	findings_received_total	avg_propagation_ms	p95_propagation_ms	last_agent_converge_ms	coord_fanout_ms	stream_rpc_count	epochs	epochs_succeeded	epochs_failed	success	error
matrix-lat25-5ag	matrix	p2p-relay-stream	1	5	20	0	25	161	7	149	274	55	77	184	7508	596	5	5	0	true	
matrix-lat25-5ag	matrix	slim-group-session	1	5	20	0	25	230	3	59	196	60	120	257	0	59	5	5	0	true	
matrix-lat25-5ag	matrix	p2p-relay-stream	2	5	20	0	25	169	7	152	289	56	78	199	7644	608	5	5	0	true	
matrix-lat25-5ag	matrix	slim-group-session	2	5	20	0	25	212	3	59	206	54	88	236	0	59	5	5	0	true	
matrix-lat25-5ag	matrix	p2p-relay-stream	3	5	20	0	25	175	7	172	292	60	73	177	8665	688	5	5	0	true	
matrix-lat25-5ag	matrix	slim-group-session	3	5	20	0	25	243	3	63	213	51	61	299	0	63	5	5	0	true	
matrix-lat25-5ag	matrix	p2p-relay-stream	4	5	20	0	25	174	7	157	292	58	79	177	7917	628	5	5	0	true	
matrix-lat25-5ag	matrix	slim-group-session	4	5	20	0	25	229	3	64	215	44	72	284	0	64	5	5	0	true	
matrix-lat25-5ag	matrix	p2p-relay-stream	5	5	20	0	25	164	7	155	280	56	80	175	7800	620	5	5	0	true	
matrix-lat25-5ag	matrix	slim-group-session	5	5	20	0	25	265	4	66	229	54	93	360	0	66	5	4	1	false	
matrix-lat25-5ag	matrix	p2p-relay-stream	6	5	20	0	25	154	7	131	259	50	74	177	6595	524	5	5	0	true	
matrix-lat25-5ag	matrix	slim-group-session	6	5	20	0	25	242	3	64	204	68	98	294	0	64	5	5	0	true	
matrix-lat25-5ag	matrix	p2p-relay-stream	7	5	20	0	25	169	7	160	284	57	77	175	8066	640	5	5	0	true	
matrix-lat25-5ag	matrix	slim-group-session	7	5	20	0	25	213	3	60	199	47	63	275	0	60	5	5	0	true	
matrix-lat25-5ag	matrix	p2p-relay-stream	8	5	20	0	25	159	7	145	273	54	77	175	7305	580	5	5	0	true	
matrix-lat25-5ag	matrix	slim-group-session	8	5	20	0	25	234	4	59	214	59	93	316	0	59	5	5	0	true	
matrix-lat25-5ag	matrix	p2p-relay-stream	9	5	20	0	25	183	7	161	316	61	77	200	8105	644	5	5	0	true	
matrix-lat25-5ag	matrix	slim-group-session	9	5	20	0	25	233	3	58	200	50	69	293	0	58	5	5	0	true	
matrix-lat25-5ag	matrix	p2p-relay-stream	10	5	20	0	25	174	7	152	302	58	77	175	7652	608	5	5	0	true	
matrix-lat25-5ag	matrix	slim-group-session	10	5	20	0	25	237	3	64	212	55	70	273	0	64	5	5	0	true	
matrix-lat25-5ag	matrix	p2p-relay-stream	11	5	20	0	25	154	7	133	252	51	76	175	6693	532	5	5	0	true	
matrix-lat25-5ag	matrix	slim-group-session	11	5	20	0	25	230	3	251	983	52	66	250	0	251	5	4	1	false	
matrix-lat25-5ag	matrix	p2p-relay-stream	12	5	20	0	25	163	7	154	280	56	74	175	7755	616	5	5	0	true	
matrix-lat25-5ag	matrix	slim-group-session	12	5	20	0	25	217	4	65	219	50	68	313	0	65	5	5	0	true	
matrix-lat25-5ag	matrix	p2p-relay-stream	13	5	20	0	25	159	7	142	269	57	76	200	7166	568	5	5	0	true	
matrix-lat25-5ag	matrix	slim-group-session	13	5	20	0	25	231	3	64	222	46	60	301	0	64	5	5	0	true	
matrix-lat25-5ag	matrix	p2p-relay-stream	14	5	20	0	25	154	7	130	251	51	76	175	6534	520	5	5	0	true	
matrix-lat25-5ag	matrix	slim-group-session	14	5	20	0	25	220	3	60	203	51	74	262	0	60	5	5	0	true	
matrix-lat25-5ag	matrix	p2p-relay-stream	15	5	20	0	25	154	7	143	259	51	74	175	7206	572	5	5	0	true	
matrix-lat25-5ag	matrix	slim-group-session	15	5	20	0	25	204	3	56	194	46	57	211	0	56	5	5	0	true	
matrix-lat25-5ag	matrix	p2p-relay-stream	16	5	20	0	25	158	7	148	265	54	74	174	7457	592	5	5	0	true	
matrix-lat25-5ag	matrix	slim-group-session	16	5	20	0	25	235	3	58	209	60	82	270	0	58	5	5	0	true	
matrix-lat25-5ag	matrix	p2p-relay-stream	17	5	20	0	25	160	7	146	269	53	78	177	7361	584	5	5	0	true	
matrix-lat25-5ag	matrix	slim-group-session	17	5	20	0	25	217	3	59	201	55	70	249	0	59	5	5	0	true	
matrix-lat25-5ag	matrix	p2p-relay-stream	18	5	20	0	25	174	7	158	292	58	77	175	7953	632	5	5	0	true	
matrix-lat25-5ag	matrix	slim-group-session	18	5	20	0	25	202	3	57	190	46	60	242	0	57	5	5	0	true	
matrix-lat25-5ag	matrix	p2p-relay-stream	19	5	20	0	25	170	7	146	289	56	76	176	7360	584	5	5	0	true	
