scenario_name	domain	implementation	run_id	agents	think_time_ms	payload_bytes	latency_ms	consensus_wall_ms	consensus_round	findings_emitted	findings_received_total	avg_propagation_ms	p95_propagation_ms	last_agent_converge_ms	coord_fanout_ms	stream_rpc_count	epochs	epochs_succeeded	epochs_failed	success	error
matrix-lat50-20ag-10240b	matrix	p2p-relay-stream	1	20	20	10240	50	6450	200	11264	6319	3375	5547	11307	1087237	37087	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	slim-group-session	1	20	20	10240	50	294	5	234	4044	67	111	470	0	234	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	p2p-relay-stream	2	20	20	10240	50	4429	200	10232	5318	2576	4204	7186	797424	28469	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	slim-group-session	2	20	20	10240	50	288	4	216	3713	63	87	338	0	216	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	p2p-relay-stream	3	20	20	10240	50	4742	192	9104	6677	2920	5551	9621	987994	30672	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	slim-group-session	3	20	20	10240	50	240	3	198	3222	59	82	309	0	198	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	p2p-relay-stream	4	20	20	10240	50	4702	200	9695	5982	2734	4410	9087	919514	30139	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	slim-group-session	4	20	20	10240	50	272	4	197	3298	72	117	329	0	197	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	p2p-relay-stream	5	20	20	10240	50	4119	200	9678	5226	2640	4118	8428	803617	29527	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	slim-group-session	5	20	20	10240	50	315	4	240	4161	74	175	372	0	240	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	p2p-relay-stream	6	20	20	10240	50	6808	200	9791	8191	3684	7027	12455	1204492	37874	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	slim-group-session	6	20	20	10240	50	305	5	222	3808	69	117	486	0	222	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	p2p-relay-stream	7	20	20	10240	50	4000	200	8987	5581	2578	4301	5391	936363	28439	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	slim-group-session	7	20	20	10240	50	255	4	195	3284	64	104	327	0	195	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	p2p-relay-stream	8	20	20	10240	50	3978	200	10527	4676	2412	3684	6157	727319	27984	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	slim-group-session	8	20	20	10240	50	265	4	187	3248	68	94	354	0	187	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	p2p-relay-stream	9	20	20	10240	50	4694	200	9754	5455	2672	5061	9285	929510	30661	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	slim-group-session	9	20	20	10240	50	281	4	222	3800	75	119	339	0	222	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	p2p-relay-stream	10	20	20	10240	50	5075	200	9860	6375	2728	4013	7929	953194	32902	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	slim-group-session	10	20	20	10240	50	276	4	190	3252	71	142	340	0	190	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	p2p-relay-stream	11	20	20	10240	50	4976	200	10374	5855	3013	4996	8046	852576	33234	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	slim-group-session	11	20	20	10240	50	270	4	205	3403	62	83	345	0	205	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	p2p-relay-stream	12	20	20	10240	50	5423	200	8572	7912	3284	5762	7233	1043295	33055	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	slim-group-session	12	20	20	10240	50	253	4	207	3465	63	87	330	0	207	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	p2p-relay-stream	13	20	20	10240	50	7094	200	9941	8385	3727	7649	15138	1245882	38231	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	slim-group-session	13	20	20	10240	50	299	5	239	4042	68	88	439	0	239	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	p2p-relay-stream	14	20	20	10240	50	3692	200	9639	5427	2610	4005	4315	857203	28243	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	slim-group-session	14	20	20	10240	50	267	4	212	3713	61	87	344	0	212	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	p2p-relay-stream	15	20	20	10240	50	4604	200	10401	6243	2866	4207	6965	956496	30585	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	slim-group-session	15	20	20	10240	50	325	5	211	3738	79	122	585	0	211	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	p2p-relay-stream	16	20	20	10240	50	4511	200	10513	5404	2796	5057	9124	854767	31030	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	slim-group-session	16	20	20	10240	50	284	4	190	3332	67	97	353	0	190	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	p2p-relay-stream	17	20	20	10240	50	3905	200	9891	5089	2460	3389	5104	772711	27464	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	slim-group-session	17	20	20	10240	50	272	4	204	3349	70	96	324	0	204	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	p2p-relay-stream	18	20	20	10240	50	7179	200	10148	7323	3392	7046	16652	1128949	37869	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	slim-group-session	18	20	20	10240	50	310	4	218	3790	74	134	356	0	218	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	p2p-relay-stream	19	20	20	10240	50	5656	200	10463	7422	3490	6974	10690	1136553	35280	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	slim-group-session	19	20	20	10240	50	235	3	197	3406	61	86	298	0	197	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	p2p-relay-stream	20	20	20	10240	50	4991	200	11533	5785	3022	4763	7355	935862	32910	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	slim-group-session	20	20	20	10240	50	283	4	219	3807	75	130	341	0	219	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	p2p-relay-stream	21	20	20	10240	50	4821	194	9942	6742	3222	5732	9732	1009838	32332	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	slim-group-session	21	20	20	10240	50	272	4	224	3751	63	88	324	0	224	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	p2p-relay-stream	22	20	20	10240	50	6250	199	9001	7925	3218	5601	11915	1061012	34270	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	slim-group-session	22	20	20	10240	50	310	4	216	3888	75	115	377	0	216	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	p2p-relay-stream	23	20	20	10240	50	4670	200	9066	6512	2653	4307	8910	883606	29257	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	slim-group-session	23	20	20	10240	50	293	4	226	3888	73	130	394	0	226	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	p2p-relay-stream	24	20	20	10240	50	7466	200	10739	7821	3584	5927	11405	1102442	35432	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	slim-group-session	24	20	20	10240	50	244	4	198	3393	66	101	328	0	198	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	p2p-relay-stream	25	20	20	10240	50	4747	200	9878	6970	3228	5740	6863	968509	29843	5	5	0	true	
matrix-lat50-20ag-10240b	matrix	slim-group-session	25	20	20	10240	50	270	4	187	3255	72	110	328	0	187	5	5	0	true	
