scenario_name	domain	implementation	run_id	agents	think_time_ms	payload_bytes	latency_ms	consensus_wall_ms	consensus_round	findings_emitted	findings_received_total	avg_propagation_ms	p95_propagation_ms	last_agent_converge_ms	coord_fanout_ms	stream_rpc_count	epochs	epochs_succeeded	epochs_failed	success	error
matrix-lat0-30ag-4096b	matrix	p2p-relay-stream	1	30	20	4096	0	22100	200	26268	27953	11463	19992	38750	9709630	250605	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	slim-group-session	1	30	20	4096	0	351	4	356	10018	62	138	459	0	356	5	4	1	false	
matrix-lat0-30ag-4096b	matrix	p2p-relay-stream	2	30	20	4096	0	26441	200	25932	35730	13686	23830	46351	9962086	247506	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	slim-group-session	2	30	20	4096	0	291	4	350	9273	57	108	395	0	350	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	p2p-relay-stream	3	30	20	4096	0	29625	200	29390	34740	14600	22441	50895	11493880	249956	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	slim-group-session	3	30	20	4096	0	259	3	361	9656	51	81	307	0	361	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	p2p-relay-stream	4	30	20	4096	0	46561	200	27711	46780	22528	48487	111323	14122771	265743	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	slim-group-session	4	30	20	4096	0	294	3	333	8666	58	122	375	0	333	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	p2p-relay-stream	5	30	20	4096	0	34092	200	29848	37418	16460	27074	59355	12075492	253246	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	slim-group-session	5	30	20	4096	0	308	4	393	10702	56	132	461	0	393	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	p2p-relay-stream	6	30	20	4096	0	33490	200	28137	51537	22863	55860	57405	14915613	264945	5	4	1	false	
matrix-lat0-30ag-4096b	matrix	slim-group-session	6	30	20	4096	0	284	3	353	9462	50	94	341	0	353	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	p2p-relay-stream	7	30	20	4096	0	26051	200	29483	29359	12482	18149	39583	10515409	246390	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	slim-group-session	7	30	20	4096	0	310	3	363	9878	55	122	347	0	363	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	p2p-relay-stream	8	30	20	4096	0	28407	200	27797	46750	22539	60039	55422	14425767	265338	5	4	1	false	
matrix-lat0-30ag-4096b	matrix	slim-group-session	8	30	20	4096	0	293	4	357	9492	51	79	332	0	357	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	p2p-relay-stream	9	30	20	4096	0	29535	200	29109	35705	14034	20370	45867	11178732	251001	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	slim-group-session	9	30	20	4096	0	275	4	314	8321	45	109	373	0	314	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	p2p-relay-stream	10	30	20	4096	0	43627	200	29298	48826	18530	30390	75726	13476526	265280	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	slim-group-session	10	30	20	4096	0	300	4	350	9406	46	77	359	0	350	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	p2p-relay-stream	11	30	20	4096	0	25782	200	28491	33414	12693	19180	40255	11032840	253977	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	slim-group-session	11	30	20	4096	0	295	6	294	7881	60	189	541	0	294	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	p2p-relay-stream	12	30	20	4096	0	24167	200	27986	26816	11872	20668	50920	10083846	243656	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	slim-group-session	12	30	20	4096	0	295	4	327	8691	47	85	376	0	327	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	p2p-relay-stream	13	30	20	4096	0	32830	200	29496	36831	15057	25934	54425	11828116	255345	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	slim-group-session	13	30	20	4096	0	256	3	345	9181	51	106	296	0	345	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	p2p-relay-stream	14	30	20	4096	0	25721	200	28881	30482	12509	19173	42876	10752746	251754	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	slim-group-session	14	30	20	4096	0	274	3	355	9332	45	85	316	0	355	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	p2p-relay-stream	15	30	20	4096	0	25808	200	29102	29270	13423	22478	46025	10552498	248901	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	slim-group-session	15	30	20	4096	0	311	5	341	9170	59	138	384	0	341	5	4	1	false	
matrix-lat0-30ag-4096b	matrix	p2p-relay-stream	16	30	20	4096	0	32095	200	28674	38203	15249	23577	49671	11722089	256511	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	slim-group-session	16	30	20	4096	0	323	4	331	8988	62	151	444	0	331	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	p2p-relay-stream	17	30	20	4096	0	41141	200	27737	44635	18456	32020	71835	13097951	258589	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	slim-group-session	17	30	20	4096	0	359	4	381	10364	80	201	452	0	381	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	p2p-relay-stream	18	30	20	4096	0	26972	200	29688	33095	13727	19509	41535	11011661	247210	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	slim-group-session	18	30	20	4096	0	270	3	373	9736	37	61	309	0	373	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	p2p-relay-stream	19	30	20	4096	0	22209	200	29396	29249	11221	20124	39517	10365212	247812	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	slim-group-session	19	30	20	4096	0	310	5	342	9273	54	82	467	0	342	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	p2p-relay-stream	20	30	20	4096	0	30071	200	27672	32579	13469	23334	44791	11070758	256542	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	slim-group-session	20	30	20	4096	0	336	4	378	9897	65	130	424	0	378	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	p2p-relay-stream	21	30	20	4096	0	26907	200	28865	44302	21053	53981	43422	14058687	263055	5	4	1	false	
matrix-lat0-30ag-4096b	matrix	slim-group-session	21	30	20	4096	0	249	3	387	10331	39	72	302	0	387	5	4	1	false	
matrix-lat0-30ag-4096b	matrix	p2p-relay-stream	22	30	20	4096	0	35769	200	28341	40285	16387	27400	60658	12181012	257104	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	slim-group-session	22	30	20	4096	0	326	4	349	9538	52	92	484	0	349	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	p2p-relay-stream	23	30	20	4096	0	40044	200	27471	43771	17857	29961	69751	12952378	261496	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	slim-group-session	23	30	20	4096	0	384	7	402	10768	69	132	659	0	402	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	p2p-relay-stream	24	30	20	4096	0	32711	200	26385	37292	16040	25606	46143	11012175	250365	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	slim-group-session	24	30	20	4096	0	294	4	334	9014	54	97	485	0	334	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	p2p-relay-stream	25	30	20	4096	0	33634	200	27915	37481	16560	25010	48060	12000567	254990	5	5	0	true	
matrix-lat0-30ag-4096b	matrix	slim-group-session	25	30	20	4096	0	363	6	393	10720	65	137	627	0	393	5	5	0	true	
