scenario_name	domain	implementation	run_id	agents	think_time_ms	payload_bytes	latency_ms	consensus_wall_ms	consensus_round	findings_emitted	findings_received_total	avg_propagation_ms	p95_propagation_ms	last_agent_converge_ms	coord_fanout_ms	stream_rpc_count	epochs	epochs_succeeded	epochs_failed	success	error
matrix-lat0-20ag	matrix	p2p-relay-stream	1	20	20	0	0	1963	141	2649	7956	876	1785	3548	177	50266	5	5	0	true	
matrix-lat0-20ag	matrix	slim-group-session	1	20	20	0	0	326	4	231	4239	79	156	378	0	231	5	5	0	true	
matrix-lat0-20ag	matrix	p2p-relay-stream	2	20	20	0	0	4666	200	3786	14631	1851	7456	16837	229541	71728	5	5	0	true	
matrix-lat0-20ag	matrix	slim-group-session	2	20	20	0	0	270	3	211	3666	67	145	298	0	211	5	5	0	true	
matrix-lat0-20ag	matrix	p2p-relay-stream	3	20	20	0	0	3688	200	4750	12245	1665	4125	8834	416609	89951	5	5	0	true	
matrix-lat0-20ag	matrix	slim-group-session	3	20	20	0	0	346	4	233	4144	69	164	403	0	233	5	5	0	true	
matrix-lat0-20ag	matrix	p2p-relay-stream	4	20	20	0	0	1983	123	2713	8407	859	1637	3085	712	51440	5	5	0	true	
matrix-lat0-20ag	matrix	slim-group-session	4	20	20	0	0	358	5	256	4505	68	149	485	0	256	5	5	0	true	
matrix-lat0-20ag	matrix	p2p-relay-stream	5	20	20	0	0	1493	132	2258	6329	651	1841	3470	413	42806	5	5	0	true	
matrix-lat0-20ag	matrix	slim-group-session	5	20	20	0	0	333	4	260	4572	78	174	362	0	260	5	5	0	true	
matrix-lat0-20ag	matrix	p2p-relay-stream	6	20	20	0	0	938	68	1508	6773	410	847	1647	252	28575	5	5	0	true	
matrix-lat0-20ag	matrix	slim-group-session	6	20	20	0	0	313	4	220	3807	70	131	408	0	220	5	5	0	true	
matrix-lat0-20ag	matrix	p2p-relay-stream	7	20	20	0	0	4146	200	4816	13665	1732	3948	8061	230606	91432	5	5	0	true	
