scenario_name	domain	implementation	run_id	agents	think_time_ms	payload_bytes	latency_ms	consensus_wall_ms	consensus_round	findings_emitted	findings_received_total	avg_propagation_ms	p95_propagation_ms	last_agent_converge_ms	coord_fanout_ms	stream_rpc_count	epochs	epochs_succeeded	epochs_failed	success	error
matrix-lat50-20ag-4096b	matrix	p2p-relay-stream	1	20	20	4096	50	4318	200	10568	6334	2444	3316	5353	1102873	42455	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	slim-group-session	1	20	20	4096	50	319	5	220	3782	80	176	430	0	220	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	p2p-relay-stream	2	20	20	4096	50	4794	200	9841	7309	2598	3831	9082	1154232	44625	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	slim-group-session	2	20	20	4096	50	296	4	190	3315	73	106	497	0	190	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	p2p-relay-stream	3	20	20	4096	50	4511	200	9524	7371	2662	5299	9996	1203389	42536	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	slim-group-session	3	20	20	4096	50	281	3	216	3623	72	116	336	0	216	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	p2p-relay-stream	4	20	20	4096	50	4526	200	9443	7558	2659	4025	6071	1183945	43669	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	slim-group-session	4	20	20	4096	50	286	4	207	3531	74	127	322	0	207	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	p2p-relay-stream	5	20	20	4096	50	5284	200	10439	8041	3116	5018	7883	1339300	46468	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	slim-group-session	5	20	20	4096	50	324	5	199	3551	70	132	400	0	199	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	p2p-relay-stream	6	20	20	4096	50	4033	200	10171	6995	2625	3826	5789	1135784	41902	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	slim-group-session	6	20	20	4096	50	338	4	229	4034	83	132	474	0	229	5	4	1	false	
matrix-lat50-20ag-4096b	matrix	p2p-relay-stream	7	20	20	4096	50	3914	200	7752	7129	2298	4478	6051	1143742	39357	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	slim-group-session	7	20	20	4096	50	257	3	196	3101	68	104	303	0	196	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	p2p-relay-stream	8	20	20	4096	50	3852	200	8630	6100	2313	4696	7123	1020225	41660	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	slim-group-session	8	20	20	4096	50	273	3	183	3012	82	148	391	0	183	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	p2p-relay-stream	9	20	20	4096	50	4206	200	9441	6857	2558	4999	8891	1115359	42394	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	slim-group-session	9	20	20	4096	50	254	4	190	3122	79	109	354	0	190	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	p2p-relay-stream	10	20	20	4096	50	4879	200	9007	8708	2744	4646	7459	1217579	44617	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	slim-group-session	10	20	20	4096	50	285	4	201	3282	72	136	394	0	201	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	p2p-relay-stream	11	20	20	4096	50	4219	200	8721	7824	2495	4713	7190	1145077	42416	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	slim-group-session	11	20	20	4096	50	291	4	209	3565	69	117	326	0	209	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	p2p-relay-stream	12	20	20	4096	50	4885	200	9270	8226	2743	5781	8803	1269151	45449	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	slim-group-session	12	20	20	4096	50	300	4	212	3597	76	126	400	0	212	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	p2p-relay-stream	13	20	20	4096	50	3416	166	8608	6038	2257	3780	5560	1075196	39611	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	slim-group-session	13	20	20	4096	50	261	4	213	3524	69	92	318	0	213	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	p2p-relay-stream	14	20	20	4096	50	4040	199	9643	7000	2488	3987	7396	1111045	41661	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	slim-group-session	14	20	20	4096	50	295	4	221	3822	71	118	354	0	221	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	p2p-relay-stream	15	20	20	4096	50	4894	200	7732	8771	2696	4823	8493	1192392	43832	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	slim-group-session	15	20	20	4096	50	287	3	212	3712	66	102	323	0	212	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	p2p-relay-stream	16	20	20	4096	50	5702	175	7743	9262	2814	5618	10617	1356173	46078	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	slim-group-session	16	20	20	4096	50	297	3	189	3295	69	99	407	0	189	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	p2p-relay-stream	17	20	20	4096	50	2872	193	8385	7285	2380	3795	4212	1108302	39743	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	slim-group-session	17	20	20	4096	50	336	4	236	4101	75	126	385	0	236	5	4	1	false	
matrix-lat50-20ag-4096b	matrix	p2p-relay-stream	18	20	20	4096	50	3710	181	8895	5918	2076	3923	9345	1080113	40686	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	slim-group-session	18	20	20	4096	50	288	4	224	3760	70	108	332	0	224	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	p2p-relay-stream	19	20	20	4096	50	3199	190	8493	5976	2044	3175	4357	881420	36716	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	slim-group-session	19	20	20	4096	50	345	4	203	3646	81	173	468	0	203	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	p2p-relay-stream	20	20	20	4096	50	5924	200	9950	7889	2783	5591	11205	1314711	46466	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	slim-group-session	20	20	20	4096	50	278	3	196	3426	69	101	366	0	196	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	p2p-relay-stream	21	20	20	4096	50	5268	200	9166	8408	2779	5982	11189	1241632	45681	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	slim-group-session	21	20	20	4096	50	267	4	186	3122	65	90	304	0	186	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	p2p-relay-stream	22	20	20	4096	50	3407	200	9603	5457	2177	3642	6782	1001312	39657	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	slim-group-session	22	20	20	4096	50	298	3	196	3409	77	151	354	0	196	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	p2p-relay-stream	23	20	20	4096	50	3329	171	7136	7196	2198	4481	5573	1049241	37462	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	slim-group-session	23	20	20	4096	50	266	3	197	3183	70	138	342	0	197	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	p2p-relay-stream	24	20	20	4096	50	5083	200	9569	9113	2901	5773	7067	1244849	43440	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	slim-group-session	24	20	20	4096	50	318	4	200	3571	70	118	393	0	200	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	p2p-relay-stream	25	20	20	4096	50	4216	200	8694	7952	2439	4180	6424	1216877	41481	5	5	0	true	
matrix-lat50-20ag-4096b	matrix	slim-group-session	25	20	20	4096	50	321	4	230	4012	74	109	451	0	230	5	5	0	true	
