scenario_name	domain	implementation	run_id	agents	think_time_ms	payload_bytes	latency_ms	consensus_wall_ms	consensus_round	findings_emitted	findings_received_total	avg_propagation_ms	p95_propagation_ms	last_agent_converge_ms	coord_fanout_ms	stream_rpc_count	epochs	epochs_succeeded	epochs_failed	success	error
matrix-lat50-3ag-1024b	matrix	p2p-relay-stream	1	3	20	1024	50	132	5	66	64	50	65	143	3306	132	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	slim-group-session	1	3	20	1024	50	172	3	30	55	56	88	319	0	30	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	p2p-relay-stream	2	3	20	1024	50	132	5	69	61	52	65	144	3455	138	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	slim-group-session	2	3	20	1024	50	178	3	34	53	48	68	239	0	34	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	p2p-relay-stream	3	3	20	1024	50	129	5	66	60	49	65	141	3307	132	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	slim-group-session	3	3	20	1024	50	162	3	26	46	56	88	248	0	26	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	p2p-relay-stream	4	3	20	1024	50	141	5	68	64	56	66	143	3408	136	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	slim-group-session	4	3	20	1024	50	170	3	30	47	57	76	210	0	30	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	p2p-relay-stream	5	3	20	1024	50	131	5	62	62	47	65	142	3104	124	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	slim-group-session	5	3	20	1024	50	202	3	33	50	57	75	270	0	33	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	p2p-relay-stream	6	3	20	1024	50	113	5	64	50	42	65	141	3206	128	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	slim-group-session	6	3	20	1024	50	192	3	32	58	52	78	229	0	32	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	p2p-relay-stream	7	3	20	1024	50	142	7	70	65	57	71	190	3505	140	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	slim-group-session	7	3	20	1024	50	192	3	31	47	61	84	225	0	31	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	p2p-relay-stream	8	3	20	1024	50	113	5	63	50	43	65	141	3154	126	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	slim-group-session	8	3	20	1024	50	170	3	32	55	54	76	238	0	32	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	p2p-relay-stream	9	3	20	1024	50	127	5	62	56	46	65	144	3104	124	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	slim-group-session	9	3	20	1024	50	179	3	33	56	54	78	251	0	33	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	p2p-relay-stream	10	3	20	1024	50	131	5	68	62	51	65	142	3403	136	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	slim-group-session	10	3	20	1024	50	205	3	33	55	49	67	234	0	33	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	p2p-relay-stream	11	3	20	1024	50	104	5	62	45	41	64	140	3106	124	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	slim-group-session	11	3	20	1024	50	199	3	33	55	46	70	308	0	33	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	p2p-relay-stream	12	3	20	1024	50	121	5	60	55	43	64	141	3001	120	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	slim-group-session	12	3	20	1024	50	169	3	28	47	51	83	249	0	28	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	p2p-relay-stream	13	3	20	1024	50	140	5	68	68	54	65	141	3402	136	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	slim-group-session	13	3	20	1024	50	175	3	29	49	49	70	218	0	29	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	p2p-relay-stream	14	3	20	1024	50	117	7	63	51	42	71	186	3152	126	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	slim-group-session	14	3	20	1024	50	179	3	28	45	62	90	247	0	28	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	p2p-relay-stream	15	3	20	1024	50	122	5	62	58	44	64	140	3101	124	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	slim-group-session	15	3	20	1024	50	209	3	33	54	55	83	280	0	33	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	p2p-relay-stream	16	3	20	1024	50	121	5	62	55	44	65	141	3100	124	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	slim-group-session	16	3	20	1024	50	200	3	34	57	51	72	232	0	34	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	p2p-relay-stream	17	3	20	1024	50	122	5	63	56	45	64	140	3153	126	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	slim-group-session	17	3	20	1024	50	174	3	33	51	48	64	217	0	33	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	p2p-relay-stream	18	3	20	1024	50	109	5	59	46	39	60	141	2953	118	5	5	0	true	
matrix-lat50-3ag-1024b	matrix	slim-group-session	18	3	20	1024	50	169	3	29	48	57	81	247	0	29	5	5	0	true	
