scenario_name	domain	implementation	run_id	agents	think_time_ms	payload_bytes	latency_ms	consensus_wall_ms	consensus_round	findings_emitted	findings_received_total	avg_propagation_ms	p95_propagation_ms	last_agent_converge_ms	coord_fanout_ms	stream_rpc_count	epochs	epochs_succeeded	epochs_failed	success	error
matrix-lat100-20ag-10240b	matrix	p2p-relay-stream	1	20	20	10240	100	3151	200	9954	5107	2362	3401	4715	928091	19486	5	5	0	true	
matrix-lat100-20ag-10240b	matrix	slim-group-session	1	20	20	10240	100	368	6	236	3927	110	174	575	0	236	5	5	0	true	
matrix-lat100-20ag-10240b	matrix	p2p-relay-stream	2	20	20	10240	100	2396	124	8394	4313	1775	2337	2932	827167	17414	5	5	0	true	
matrix-lat100-20ag-10240b	matrix	slim-group-session	2	20	20	10240	100	272	3	212	3225	83	149	412	0	212	5	5	0	true	
matrix-lat100-20ag-10240b	matrix	p2p-relay-stream	3	20	20	10240	100	2173	127	7632	4189	1568	2334	2810	742984	16141	5	5	0	true	
matrix-lat100-20ag-10240b	matrix	slim-group-session	3	20	20	10240	100	307	4	222	3748	98	152	390	0	222	5	5	0	true	
matrix-lat100-20ag-10240b	matrix	p2p-relay-stream	4	20	20	10240	100	2561	126	7955	4503	1645	2750	3275	805577	17073	5	5	0	true	
matrix-lat100-20ag-10240b	matrix	slim-group-session	4	20	20	10240	100	342	4	230	4017	107	191	445	0	230	5	5	0	true	
matrix-lat100-20ag-10240b	matrix	p2p-relay-stream	5	20	20	10240	100	2668	151	8870	4721	1942	3157	4236	893441	18527	5	5	0	true	
matrix-lat100-20ag-10240b	matrix	slim-group-session	5	20	20	10240	100	292	4	212	3441	93	146	452	0	212	5	5	0	true	
