scenario_name	domain	implementation	run_id	agents	think_time_ms	payload_bytes	latency_ms	consensus_wall_ms	consensus_round	findings_emitted	findings_received_total	avg_propagation_ms	p95_propagation_ms	last_agent_converge_ms	coord_fanout_ms	stream_rpc_count	epochs	epochs_succeeded	epochs_failed	success	error
matrix-lat25-3ag	matrix	p2p-relay-stream	1	3	20	0	25	74	3	46	51	18	27	93	1151	92	5	5	0	true	
matrix-lat25-3ag	matrix	slim-group-session	1	3	20	0	25	217	3	35	60	46	66	274	0	35	5	5	0	true	
matrix-lat25-3ag	matrix	p2p-relay-stream	2	3	20	0	25	71	3	45	51	15	27	72	1127	90	5	5	0	true	
matrix-lat25-3ag	matrix	slim-group-session	2	3	20	0	25	213	3	35	55	43	61	231	0	35	5	5	0	true	
matrix-lat25-3ag	matrix	p2p-relay-stream	3	3	20	0	25	79	3	47	57	18	27	92	1179	94	5	5	0	true	
matrix-lat25-3ag	matrix	slim-group-session	3	3	20	0	25	195	3	32	55	45	62	249	0	32	5	5	0	true	
matrix-lat25-3ag	matrix	p2p-relay-stream	4	3	20	0	25	80	3	48	59	19	28	97	1201	96	5	5	0	true	
matrix-lat25-3ag	matrix	slim-group-session	4	3	20	0	25	160	3	28	44	47	71	209	0	28	5	5	0	true	
matrix-lat25-3ag	matrix	p2p-relay-stream	5	3	20	0	25	71	3	45	52	16	27	73	1127	90	5	5	0	true	
matrix-lat25-3ag	matrix	slim-group-session	5	3	20	0	25	231	3	39	67	43	66	267	0	39	5	5	0	true	
matrix-lat25-3ag	matrix	p2p-relay-stream	6	3	20	0	25	71	3	45	58	17	27	72	1127	90	5	5	0	true	
matrix-lat25-3ag	matrix	slim-group-session	6	3	20	0	25	170	3	30	52	41	62	217	0	30	5	5	0	true	
matrix-lat25-3ag	matrix	p2p-relay-stream	7	3	20	0	25	75	3	46	54	17	27	91	1151	92	5	5	0	true	
matrix-lat25-3ag	matrix	slim-group-session	7	3	20	0	25	192	3	31	54	46	66	248	0	31	5	5	0	true	
matrix-lat25-3ag	matrix	p2p-relay-stream	8	3	20	0	25	71	3	45	54	18	27	73	1126	90	5	5	0	true	
matrix-lat25-3ag	matrix	slim-group-session	8	3	20	0	25	201	3	31	52	46	59	246	0	31	5	5	0	true	
matrix-lat25-3ag	matrix	p2p-relay-stream	9	3	20	0	25	71	3	45	52	16	27	73	1127	90	5	5	0	true	
matrix-lat25-3ag	matrix	slim-group-session	9	3	20	0	25	216	3	34	55	53	61	275	0	34	5	5	0	true	
matrix-lat25-3ag	matrix	p2p-relay-stream	10	3	20	0	25	71	3	45	54	16	27	72	1125	90	5	5	0	true	
matrix-lat25-3ag	matrix	slim-group-session	10	3	20	0	25	201	3	33	52	48	74	286	0	33	5	5	0	true	
matrix-lat25-3ag	matrix	p2p-relay-stream	11	3	20	0	25	71	3	45	51	17	27	73	1125	90	5	5	0	true	
matrix-lat25-3ag	matrix	slim-group-session	11	3	20	0	25	182	3	31	55	41	56	209	0	31	5	5	0	true	
matrix-lat25-3ag	matrix	p2p-relay-stream	12	3	20	0	25	71	3	45	52	16	28	74	1125	90	5	5	0	true	
matrix-lat25-3ag	matrix	slim-group-session	12	3	20	0	25	175	3	32	53	42	55	227	0	32	5	5	0	true	
matrix-lat25-3ag	matrix	p2p-relay-stream	13	3	20	0	25	75	3	47	53	17	27	93	1176	94	5	5	0	true	
matrix-lat25-3ag	matrix	slim-group-session	13	3	20	0	25	176	3	31	49	38	59	195	0	31	5	5	0	true	
matrix-lat25-3ag	matrix	p2p-relay-stream	14	3	20	0	25	74	3	46	55	17	27	93	1150	92	5	5	0	true	
matrix-lat25-3ag	matrix	slim-group-session	14	3	20	0	25	215	3	35	64	39	49	273	0	35	5	5	0	true	
matrix-lat25-3ag	matrix	p2p-relay-stream	15	3	20	0	25	71	3	45	54	15	27	72	1129	90	5	5	0	true	
matrix-lat25-3ag	matrix	slim-group-session	15	3	20	0	25	176	3	28	49	46	62	248	0	28	5	5	0	true	
matrix-lat25-3ag	matrix	p2p-relay-stream	16	3	20	0	25	75	3	47	55	16	27	95	1177	94	5	5	0	true	
matrix-lat25-3ag	matrix	slim-group-session	16	3	20	0	25	189	3	33	57	46	64	205	0	33	5	5	0	true	
matrix-lat25-3ag	matrix	p2p-relay-stream	17	3	20	0	25	75	3	46	56	17	27	92	1152	92	5	5	0	true	
