scenario_name	domain	implementation	run_id	agents	think_time_ms	payload_bytes	latency_ms	consensus_wall_ms	consensus_round	findings_emitted	findings_received_total	avg_propagation_ms	p95_propagation_ms	last_agent_converge_ms	coord_fanout_ms	stream_rpc_count	epochs	epochs_succeeded	epochs_failed	success	error
matrix-lat100-5ag-4096b	matrix	p2p-relay-stream	1	5	20	4096	100	553	27	496	275	274	347	631	80792	1612	5	5	0	true	
matrix-lat100-5ag-4096b	matrix	slim-group-session	1	5	20	4096	100	257	3	56	175	98	141	326	0	56	5	5	0	true	
matrix-lat100-5ag-4096b	matrix	p2p-relay-stream	2	5	20	4096	100	595	27	535	283	281	372	642	82998	1656	5	5	0	true	
matrix-lat100-5ag-4096b	matrix	slim-group-session	2	5	20	4096	100	291	3	61	204	93	141	328	0	61	5	4	1	false	
matrix-lat100-5ag-4096b	matrix	p2p-relay-stream	3	5	20	4096	100	592	27	512	284	283	363	656	79599	1588	5	5	0	true	
matrix-lat100-5ag-4096b	matrix	slim-group-session	3	5	20	4096	100	246	3	57	176	93	138	287	0	57	5	5	0	true	
matrix-lat100-5ag-4096b	matrix	p2p-relay-stream	4	5	20	4096	100	593	27	563	282	292	363	653	86210	1720	5	5	0	true	
matrix-lat100-5ag-4096b	matrix	slim-group-session	4	5	20	4096	100	259	4	57	199	96	137	347	0	57	5	5	0	true	
matrix-lat100-5ag-4096b	matrix	p2p-relay-stream	5	5	20	4096	100	628	27	578	314	316	372	630	90232	1800	5	5	0	true	
matrix-lat100-5ag-4096b	matrix	slim-group-session	5	5	20	4096	100	268	4	56	182	101	141	313	0	56	5	5	0	true	
matrix-lat100-5ag-4096b	matrix	p2p-relay-stream	6	5	20	4096	100	626	27	586	319	313	371	630	90272	1800	5	5	0	true	
matrix-lat100-5ag-4096b	matrix	slim-group-session	6	5	20	4096	100	319	3	63	214	92	137	343	0	63	5	5	0	true	
matrix-lat100-5ag-4096b	matrix	p2p-relay-stream	7	5	20	4096	100	595	27	504	287	292	380	651	80995	1616	5	5	0	true	
matrix-lat100-5ag-4096b	matrix	slim-group-session	7	5	20	4096	100	271	4	53	174	98	155	329	0	53	5	5	0	true	
matrix-lat100-5ag-4096b	matrix	p2p-relay-stream	8	5	20	4096	100	548	27	500	271	279	364	632	79797	1592	5	5	0	true	
matrix-lat100-5ag-4096b	matrix	slim-group-session	8	5	20	4096	100	236	3	50	151	94	160	330	0	50	5	5	0	true	
matrix-lat100-5ag-4096b	matrix	p2p-relay-stream	9	5	20	4096	100	633	27	606	309	305	380	655	90190	1800	5	5	0	true	
matrix-lat100-5ag-4096b	matrix	slim-group-session	9	5	20	4096	100	228	4	53	169	95	135	267	0	53	5	5	0	true	
matrix-lat100-5ag-4096b	matrix	p2p-relay-stream	10	5	20	4096	100	616	27	560	305	307	372	654	86232	1720	5	5	0	true	
matrix-lat100-5ag-4096b	matrix	slim-group-session	10	5	20	4096	100	254	4	53	170	95	142	338	0	53	5	5	0	true	
matrix-lat100-5ag-4096b	matrix	p2p-relay-stream	11	5	20	4096	100	590	27	538	295	300	372	634	85396	1704	5	5	0	true	
matrix-lat100-5ag-4096b	matrix	slim-group-session	11	5	20	4096	100	236	3	50	171	94	152	319	0	50	5	5	0	true	
matrix-lat100-5ag-4096b	matrix	p2p-relay-stream	12	5	20	4096	100	597	27	525	294	291	372	656	79597	1588	5	5	0	true	
matrix-lat100-5ag-4096b	matrix	slim-group-session	12	5	20	4096	100	222	3	52	160	85	139	351	0	52	5	5	0	true	
matrix-lat100-5ag-4096b	matrix	p2p-relay-stream	13	5	20	4096	100	589	27	490	299	292	371	642	80986	1616	5	5	0	true	
matrix-lat100-5ag-4096b	matrix	slim-group-session	13	5	20	4096	100	288	4	59	189	96	134	355	0	59	5	5	0	true	
matrix-lat100-5ag-4096b	matrix	p2p-relay-stream	14	5	20	4096	100	574	27	534	279	282	363	641	85413	1704	5	5	0	true	
matrix-lat100-5ag-4096b	matrix	slim-group-session	14	5	20	4096	100	267	4	56	185	95	146	338	0	56	5	5	0	true	
matrix-lat100-5ag-4096b	matrix	p2p-relay-stream	15	5	20	4096	100	585	27	553	281	282	372	628	83813	1672	5	5	0	true	
matrix-lat100-5ag-4096b	matrix	slim-group-session	15	5	20	4096	100	260	3	54	169	99	146	321	0	54	5	5	0	true	
matrix-lat100-5ag-4096b	matrix	p2p-relay-stream	16	5	20	4096	100	632	27	577	310	314	381	650	90239	1800	5	5	0	true	
