scenario_name	domain	implementation	run_id	agents	think_time_ms	payload_bytes	latency_ms	consensus_wall_ms	consensus_round	findings_emitted	findings_received_total	avg_propagation_ms	p95_propagation_ms	last_agent_converge_ms	coord_fanout_ms	stream_rpc_count	epochs	epochs_succeeded	epochs_failed	success	error
matrix-lat100-3ag-10240b	matrix	p2p-relay-stream	1	3	20	10240	100	211	9	95	60	112	140	233	8705	174	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	slim-group-session	1	3	20	10240	100	176	3	30	47	70	124	209	0	30	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	p2p-relay-stream	2	3	20	10240	100	158	9	86	44	82	124	231	8402	168	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	slim-group-session	2	3	20	10240	100	193	3	32	51	72	120	229	0	32	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	p2p-relay-stream	3	3	20	10240	100	157	9	84	42	82	140	234	8203	164	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	slim-group-session	3	3	20	10240	100	179	3	29	43	73	120	230	0	29	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	p2p-relay-stream	4	3	20	10240	100	157	9	84	44	84	123	231	8203	164	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	slim-group-session	4	3	20	10240	100	205	3	33	51	78	119	288	0	33	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	p2p-relay-stream	5	3	20	10240	100	196	9	86	57	99	140	234	8004	160	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	slim-group-session	5	3	20	10240	100	176	3	32	52	74	125	205	0	32	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	p2p-relay-stream	6	3	20	10240	100	211	9	102	64	115	142	231	9401	188	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	slim-group-session	6	3	20	10240	100	188	3	28	44	85	134	229	0	28	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	p2p-relay-stream	7	3	20	10240	100	214	9	95	62	114	143	235	8714	174	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	slim-group-session	7	3	20	10240	100	224	3	31	51	85	145	288	0	31	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	p2p-relay-stream	8	3	20	10240	100	255	14	107	71	138	180	347	9409	188	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	slim-group-session	8	3	20	10240	100	179	3	30	47	69	131	207	0	30	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	p2p-relay-stream	9	3	20	10240	100	256	14	116	73	132	161	348	10106	202	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	slim-group-session	9	3	20	10240	100	171	3	26	41	77	131	232	0	26	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	p2p-relay-stream	10	3	20	10240	100	213	9	96	61	119	141	234	8807	176	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	slim-group-session	10	3	20	10240	100	209	3	33	54	81	136	249	0	33	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	p2p-relay-stream	11	3	20	10240	100	139	6	80	38	77	102	140	8003	160	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	slim-group-session	11	3	20	10240	100	181	3	32	50	72	128	192	0	32	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	p2p-relay-stream	12	3	20	10240	100	197	9	92	57	105	140	236	8608	172	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	slim-group-session	12	3	20	10240	100	223	3	34	53	71	116	267	0	34	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	p2p-relay-stream	13	3	20	10240	100	176	9	86	52	92	140	234	8203	164	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	slim-group-session	13	3	20	10240	100	176	3	29	42	69	134	193	0	29	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	p2p-relay-stream	14	3	20	10240	100	176	9	92	51	96	141	231	8803	176	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	slim-group-session	14	3	20	10240	100	167	3	28	46	66	120	229	0	28	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	p2p-relay-stream	15	3	20	10240	100	196	9	96	57	102	141	235	9003	180	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	slim-group-session	15	3	20	10240	100	208	3	33	52	78	127	248	0	33	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	p2p-relay-stream	16	3	20	10240	100	214	9	99	64	114	141	234	9109	182	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	slim-group-session	16	3	20	10240	100	181	3	30	47	73	122	192	0	30	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	p2p-relay-stream	17	3	20	10240	100	214	9	92	63	109	140	237	8409	168	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	slim-group-session	17	3	20	10240	100	191	3	32	52	74	127	209	0	32	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	p2p-relay-stream	18	3	20	10240	100	176	9	84	50	92	140	233	7904	158	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	slim-group-session	18	3	20	10240	100	201	3	31	55	77	120	250	0	31	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	p2p-relay-stream	19	3	20	10240	100	195	9	90	55	100	140	233	8404	168	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	slim-group-session	19	3	20	10240	100	167	3	27	46	74	130	192	0	27	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	p2p-relay-stream	20	3	20	10240	100	183	14	91	51	98	160	344	8603	172	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	slim-group-session	20	3	20	10240	100	182	3	31	49	72	119	248	0	31	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	p2p-relay-stream	21	3	20	10240	100	196	9	84	57	104	141	239	7805	156	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	slim-group-session	21	3	20	10240	100	207	3	32	52	75	138	228	0	32	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	p2p-relay-stream	22	3	20	10240	100	176	9	89	51	95	140	236	8506	170	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	slim-group-session	22	3	20	10240	100	192	3	29	51	72	124	247	0	29	5	5	0	true	
matrix-lat100-3ag-10240b	matrix	p2p-relay-stream	23	3	20	10240	100	233	14	104	67	121	163	326	9405	188	5	5	0	true	
