scenario_name	domain	implementation	run_id	agents	think_time_ms	payload_bytes	latency_ms	consensus_wall_ms	consensus_round	findings_emitted	findings_received_total	avg_propagation_ms	p95_propagation_ms	last_agent_converge_ms	coord_fanout_ms	stream_rpc_count	epochs	epochs_succeeded	epochs_failed	success	error
matrix-lat100-20ag-4096b	matrix	p2p-relay-stream	1	20	20	4096	100	2657	134	8735	5060	1921	2627	3434	1342645	31450	5	5	0	true	
matrix-lat100-20ag-4096b	matrix	slim-group-session	1	20	20	4096	100	269	3	198	3051	85	142	324	0	198	5	5	0	true	
matrix-lat100-20ag-4096b	matrix	p2p-relay-stream	2	20	20	4096	100	1793	113	6621	3676	1274	2144	1963	1091421	26912	5	5	0	true	
matrix-lat100-20ag-4096b	matrix	slim-group-session	2	20	20	4096	100	312	4	214	3438	97	154	409	0	214	5	5	0	true	
matrix-lat100-20ag-4096b	matrix	p2p-relay-stream	3	20	20	4096	100	2077	94	7534	4023	1352	1659	2407	1093263	26885	5	5	0	true	
matrix-lat100-20ag-4096b	matrix	slim-group-session	3	20	20	4096	100	304	4	214	3545	105	160	360	0	214	5	5	0	true	
matrix-lat100-20ag-4096b	matrix	p2p-relay-stream	4	20	20	4096	100	2097	88	7332	4255	1347	1663	2269	1087473	26924	5	5	0	true	
matrix-lat100-20ag-4096b	matrix	slim-group-session	4	20	20	4096	100	351	5	216	3653	104	152	490	0	216	5	5	0	true	
matrix-lat100-20ag-4096b	matrix	p2p-relay-stream	5	20	20	4096	100	2005	114	7003	3964	1304	1866	2388	1080406	26678	5	5	0	true	
matrix-lat100-20ag-4096b	matrix	slim-group-session	5	20	20	4096	100	302	4	201	3130	99	160	374	0	201	5	5	0	true	
